country_id,country_code,country_name,region_id,region_name,assistance_category_id,assistance_category_name,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount
728,SSD,South Sudan,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,551664283,543066104
729,SDN,Sudan,5,Sub-Saharan Africa,1,Economic,2,Obligations,2016,101144622,99568182
729,SDN,Sudan,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,105005990,103369368
736,SDF,Sudan (former),5,Sub-Saharan Africa,1,Economic,2,Obligations,2016,97683413,96160943
736,SDF,Sudan (former),5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,101546679,99963987
748,SWZ,Swaziland,5,Sub-Saharan Africa,1,Economic,2,Obligations,2016,36662984,36091546
748,SWZ,Swaziland,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,33110357,32594299
760,SYR,Syria,3,Middle East and North Africa,1,Economic,2,Obligations,2016,687016239,676308489
760,SYR,Syria,3,Middle East and North Africa,1,Economic,3,Disbursements,2016,569845233,560963707
762,TJK,Tajikistan,4,South and Central Asia,1,Economic,2,Obligations,2016,18082878,17801025
762,TJK,Tajikistan,4,South and Central Asia,1,Economic,3,Disbursements,2016,23697925,23328574
764,THA,Thailand,1,East Asia and Oceania,1,Economic,2,Obligations,2016,9102566,8960690
764,THA,Thailand,1,East Asia and Oceania,1,Economic,3,Disbursements,2016,6384104,6284599
768,TGO,Togo,5,Sub-Saharan Africa,1,Economic,2,Obligations,2016,2783125,2739740
768,TGO,Togo,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,2861391,2816784
776,TON,Tonga,1,East Asia and Oceania,1,Economic,2,Obligations,2016,1625237,1599901
776,TON,Tonga,1,East Asia and Oceania,1,Economic,3,Disbursements,2016,1441117,1418652
784,ARE,United Arab Emirates,3,Middle East and North Africa,1,Economic,2,Obligations,2016,4290,4224
788,TUN,Tunisia,3,Middle East and North Africa,1,Economic,2,Obligations,2016,13360532,13152295
788,TUN,Tunisia,3,Middle East and North Africa,1,Economic,3,Disbursements,2016,18005091,17724468
792,TUR,Turkey,2,Europe and Eurasia,1,Economic,2,Obligations,2016,1508481,1484969
792,TUR,Turkey,2,Europe and Eurasia,1,Economic,3,Disbursements,2016,606586,597132
795,TKM,Turkmenistan,4,South and Central Asia,1,Economic,2,Obligations,2016,1729205,1702252
795,TKM,Turkmenistan,4,South and Central Asia,1,Economic,3,Disbursements,2016,2745527,2702735
800,UGA,Uganda,5,Sub-Saharan Africa,1,Economic,2,Obligations,2016,338420082,333145416
800,UGA,Uganda,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,345504512,340119481
804,UKR,Ukraine,2,Europe and Eurasia,1,Economic,2,Obligations,2016,148480961,146166711
804,UKR,Ukraine,2,Europe and Eurasia,1,Economic,3,Disbursements,2016,138903024,136738071
807,MKD,Macedonia,2,Europe and Eurasia,1,Economic,2,Obligations,2016,25331032,24936209
807,MKD,Macedonia,2,Europe and Eurasia,1,Economic,3,Disbursements,2016,19805618,19496922
818,EGY,Egypt,3,Middle East and North Africa,1,Economic,2,Obligations,2016,99356385,97807825
818,EGY,Egypt,3,Middle East and North Africa,1,Economic,3,Disbursements,2016,160465054,157964051
834,TZA,Tanzania,5,Sub-Saharan Africa,1,Economic,2,Obligations,2016,284140246,279711605
834,TZA,Tanzania,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,301696329,296994086
854,BFA,Burkina Faso,5,Sub-Saharan Africa,1,Economic,2,Obligations,2016,37413481,36830339
854,BFA,Burkina Faso,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,48068202,47318998
858,URY,Uruguay,6,Western Hemisphere,1,Economic,2,Obligations,2016,50000,49220
858,URY,Uruguay,6,Western Hemisphere,1,Economic,3,Disbursements,2016,50000,49220
860,UZB,Uzbekistan,4,South and Central Asia,1,Economic,2,Obligations,2016,6127106,6031607
860,UZB,Uzbekistan,4,South and Central Asia,1,Economic,3,Disbursements,2016,8047023,7921600
862,VEN,Venezuela,6,Western Hemisphere,1,Economic,2,Obligations,2016,4036828,3973905
862,VEN,Venezuela,6,Western Hemisphere,1,Economic,3,Disbursements,2016,5068589,4989585
882,WSM,Samoa,1,East Asia and Oceania,1,Economic,2,Obligations,2016,1451943,1429310
882,WSM,Samoa,1,East Asia and Oceania,1,Economic,3,Disbursements,2016,1311458,1291014
887,YEM,Yemen,3,Middle East and North Africa,1,Economic,2,Obligations,2016,264097029,259980852
887,YEM,Yemen,3,Middle East and North Africa,1,Economic,3,Disbursements,2016,238518385,234800870
894,ZMB,Zambia,5,Sub-Saharan Africa,1,Economic,2,Obligations,2016,263590254,259481919
894,ZMB,Zambia,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,189461515,186508559
1002,WLD,World,7,World,1,Economic,2,Obligations,2016,6067202644,5972639793
1002,WLD,World,7,World,1,Economic,3,Disbursements,2016,7696690877,7576731284
1006,ASN,Asia Region,7,World,1,Economic,2,Obligations,2016,13570376,13358853
1006,ASN,Asia Region,7,World,1,Economic,3,Disbursements,2016,137219795,135081106
1007,CNA,Central America Region,6,Western Hemisphere,1,Economic,2,Obligations,2016,60993734,60043082
1007,CNA,Central America Region,6,Western Hemisphere,1,Economic,3,Disbursements,2016,65040987,64027256
1010,CRN,Caribbean Region,6,Western Hemisphere,1,Economic,2,Obligations,2016,40360882,39731811
1010,CRN,Caribbean Region,6,Western Hemisphere,1,Economic,3,Disbursements,2016,22707299,22353381
1011,EAG,Eastern Africa Region,5,Sub-Saharan Africa,1,Economic,2,Obligations,2016,70815284,69711549
1011,EAG,Eastern Africa Region,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,75649824,74470744
1012,EAQ,East Asia and Oceania Region,1,East Asia and Oceania,1,Economic,2,Obligations,2016,50000,49220
1014,EEN,Eastern Europe Region,2,Europe and Eurasia,1,Economic,2,Obligations,2016,23305606,22942361
1014,EEN,Eastern Europe Region,2,Europe and Eurasia,1,Economic,3,Disbursements,2016,20122707,19809069
1016,ENS,Eastern Asia Region,1,East Asia and Oceania,1,Economic,2,Obligations,2016,69337400,68256684
1016,ENS,Eastern Asia Region,1,East Asia and Oceania,1,Economic,3,Disbursements,2016,67489432,66437548
1018,EUN,Europe Region,2,Europe and Eurasia,1,Economic,2,Obligations,2016,25570,25171
1019,EUS,Eurasia Region,2,Europe and Eurasia,1,Economic,2,Obligations,2016,26358791,25947959
1019,EUS,Eurasia Region,2,Europe and Eurasia,1,Economic,3,Disbursements,2016,25483278,25086094
1020,LAN,Latin America Region,6,Western Hemisphere,1,Economic,3,Disbursements,2016,102020448,100430376
1021,LCN,Latin America and Caribbean Region,6,Western Hemisphere,1,Economic,2,Obligations,2016,86105749,84763691
1021,LCN,Latin America and Caribbean Region,6,Western Hemisphere,1,Economic,3,Disbursements,2016,43496366,42818417
1022,MEN,Middle East Region,3,Middle East and North Africa,1,Economic,2,Obligations,2016,-33034,-32519
1022,MEN,Middle East Region,3,Middle East and North Africa,1,Economic,3,Disbursements,2016,2010090,1978760
1023,MNS,Middle East and North Africa Region,3,Middle East and North Africa,1,Economic,2,Obligations,2016,18921659,18626732
1023,MNS,Middle East and North Africa Region,3,Middle East and North Africa,1,Economic,3,Disbursements,2016,15055006,14820356
1027,OCN,Oceania Region,1,East Asia and Oceania,1,Economic,2,Obligations,2016,8230715,8102427
1027,OCN,Oceania Region,1,East Asia and Oceania,1,Economic,3,Disbursements,2016,6394399,6294735
1028,SAG,Southern Africa Region,5,Sub-Saharan Africa,1,Economic,2,Obligations,2016,44044531,43358049
1028,SAG,Southern Africa Region,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,23995840,23621833
1029,SAN,Southern Asia Region,4,South and Central Asia,1,Economic,2,Obligations,2016,1996311,1965194
1029,SAN,Southern Asia Region,4,South and Central Asia,1,Economic,3,Disbursements,2016,2528749,2489334
1032,SMN,South America Region,6,Western Hemisphere,1,Economic,2,Obligations,2016,6394890,6295218
1032,SMN,South America Region,6,Western Hemisphere,1,Economic,3,Disbursements,2016,9728093,9576471
1033,SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,1,Economic,2,Obligations,2016,239658571,235923241
1033,SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,356372238,350817847
1034,WAN,West Africa Region,5,Sub-Saharan Africa,1,Economic,2,Obligations,2016,141273120,139071199
1034,WAN,West Africa Region,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2016,195708834,192658531
1071,CS-KM,Kosovo,2,Europe and Eurasia,1,Economic,2,Obligations,2016,38710302,38106955
1071,CS-KM,Kosovo,2,Europe and Eurasia,1,Economic,3,Disbursements,2016,47489022,46748849
4,AFG,Afghanistan,4,South and Central Asia,1,Economic,2,Obligations,2015,1988557429,1988557429
4,AFG,Afghanistan,4,South and Central Asia,1,Economic,3,Disbursements,2015,2224419101,2224419101
4,AFG,Afghanistan,4,South and Central Asia,2,Military,2,Obligations,2015,1083944955,1083944955
4,AFG,Afghanistan,4,South and Central Asia,2,Military,3,Disbursements,2015,1081301244,1081301244
8,ALB,Albania,2,Europe and Eurasia,1,Economic,2,Obligations,2015,23674305,23674305
8,ALB,Albania,2,Europe and Eurasia,1,Economic,3,Disbursements,2015,18553548,18553548
8,ALB,Albania,2,Europe and Eurasia,2,Military,2,Obligations,2015,3520204,3520204
8,ALB,Albania,2,Europe and Eurasia,2,Military,3,Disbursements,2015,3520204,3520204
12,DZA,Algeria,3,Middle East and North Africa,1,Economic,2,Obligations,2015,13274957,13274957
12,DZA,Algeria,3,Middle East and North Africa,1,Economic,3,Disbursements,2015,7504666,7504666
12,DZA,Algeria,3,Middle East and North Africa,2,Military,2,Obligations,2015,1747128,1747128
12,DZA,Algeria,3,Middle East and North Africa,2,Military,3,Disbursements,2015,1747128,1747128
24,AGO,Angola,5,Sub-Saharan Africa,1,Economic,2,Obligations,2015,57608255,57608255
24,AGO,Angola,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2015,61494920,61494920
24,AGO,Angola,5,Sub-Saharan Africa,2,Military,2,Obligations,2015,717500,717500
24,AGO,Angola,5,Sub-Saharan Africa,2,Military,3,Disbursements,2015,717500,717500
28,ATG,Antigua and Barbuda,6,Western Hemisphere,1,Economic,2,Obligations,2015,20033,20033
28,ATG,Antigua and Barbuda,6,Western Hemisphere,1,Economic,3,Disbursements,2015,14130,14130
28,ATG,Antigua and Barbuda,6,Western Hemisphere,2,Military,2,Obligations,2015,385000,385000
28,ATG,Antigua and Barbuda,6,Western Hemisphere,2,Military,3,Disbursements,2015,385000,385000
31,AZE,Azerbaijan,2,Europe and Eurasia,1,Economic,2,Obligations,2015,19662327,19662327
31,AZE,Azerbaijan,2,Europe and Eurasia,1,Economic,3,Disbursements,2015,22512505,22512505
31,AZE,Azerbaijan,2,Europe and Eurasia,2,Military,2,Obligations,2015,15667515,15667515
31,AZE,Azerbaijan,2,Europe and Eurasia,2,Military,3,Disbursements,2015,3380689,3380689
32,ARG,Argentina,6,Western Hemisphere,1,Economic,2,Obligations,2015,1959070,1959070
32,ARG,Argentina,6,Western Hemisphere,1,Economic,3,Disbursements,2015,1825092,1825092
32,ARG,Argentina,6,Western Hemisphere,2,Military,2,Obligations,2015,336000,336000
32,ARG,Argentina,6,Western Hemisphere,2,Military,3,Disbursements,2015,336000,336000
36,AUS,Australia,1,East Asia and Oceania,1,Economic,2,Obligations,2015,4677,4677
36,AUS,Australia,1,East Asia and Oceania,1,Economic,3,Disbursements,2015,4678,4678
36,AUS,Australia,1,East Asia and Oceania,2,Military,2,Obligations,2015,245843,245843
36,AUS,Australia,1,East Asia and Oceania,2,Military,3,Disbursements,2015,245843,245843
40,AUT,Austria,2,Europe and Eurasia,1,Economic,2,Obligations,2015,109689,109689
40,AUT,Austria,2,Europe and Eurasia,1,Economic,3,Disbursements,2015,109689,109689
40,AUT,Austria,2,Europe and Eurasia,2,Military,2,Obligations,2015,3429,3429
40,AUT,Austria,2,Europe and Eurasia,2,Military,3,Disbursements,2015,3429,3429
44,BHS,Bahamas,6,Western Hemisphere,1,Economic,2,Obligations,2015,1545601,1545601
44,BHS,Bahamas,6,Western Hemisphere,1,Economic,3,Disbursements,2015,767064,767064
44,BHS,Bahamas,6,Western Hemisphere,2,Military,2,Obligations,2015,1387895,1387895
44,BHS,Bahamas,6,Western Hemisphere,2,Military,3,Disbursements,2015,1387895,1387895
48,BHR,Bahrain,3,Middle East and North Africa,1,Economic,2,Obligations,2015,1296663,1296663
48,BHR,Bahrain,3,Middle East and North Africa,1,Economic,3,Disbursements,2015,1259711,1259711
48,BHR,Bahrain,3,Middle East and North Africa,2,Military,2,Obligations,2015,8077000,8077000
48,BHR,Bahrain,3,Middle East and North Africa,2,Military,3,Disbursements,2015,8077000,8077000
50,BGD,Bangladesh,4,South and Central Asia,1,Economic,2,Obligations,2015,222806597,222806597
50,BGD,Bangladesh,4,South and Central Asia,1,Economic,3,Disbursements,2015,250830289,250830289
50,BGD,Bangladesh,4,South and Central Asia,2,Military,2,Obligations,2015,4460403,4460403
50,BGD,Bangladesh,4,South and Central Asia,2,Military,3,Disbursements,2015,4460403,4460403
51,ARM,Armenia,2,Europe and Eurasia,1,Economic,2,Obligations,2015,45442810,45442810
51,ARM,Armenia,2,Europe and Eurasia,1,Economic,3,Disbursements,2015,39333349,39333349
51,ARM,Armenia,2,Europe and Eurasia,2,Military,2,Obligations,2015,11626206,11626206
51,ARM,Armenia,2,Europe and Eurasia,2,Military,3,Disbursements,2015,2934840,2934840
52,BRB,Barbados,6,Western Hemisphere,1,Economic,2,Obligations,2015,269422,269422
52,BRB,Barbados,6,Western Hemisphere,1,Economic,3,Disbursements,2015,208240,208240
52,BRB,Barbados,6,Western Hemisphere,2,Military,2,Obligations,2015,3184000,3184000
52,BRB,Barbados,6,Western Hemisphere,2,Military,3,Disbursements,2015,3184000,3184000
56,BEL,Belgium,2,Europe and Eurasia,1,Economic,2,Obligations,2015,9714064,9714064
56,BEL,Belgium,2,Europe and Eurasia,1,Economic,3,Disbursements,2015,5775753,5775753
60,BMU,Bermuda,6,Western Hemisphere,1,Economic,2,Obligations,2015,11250,11250
60,BMU,Bermuda,6,Western Hemisphere,1,Economic,3,Disbursements,2015,11250,11250
64,BTN,Bhutan,4,South and Central Asia,1,Economic,2,Obligations,2015,986307,986307
64,BTN,Bhutan,4,South and Central Asia,1,Economic,3,Disbursements,2015,780088,780088
68,BOL,Bolivia,6,Western Hemisphere,1,Economic,2,Obligations,2015,56613604,56613604
68,BOL,Bolivia,6,Western Hemisphere,1,Economic,3,Disbursements,2015,59144311,59144311
70,BIH,Bosnia and Herzegovina,2,Europe and Eurasia,1,Economic,2,Obligations,2015,40710367,40710367
70,BIH,Bosnia and Herzegovina,2,Europe and Eurasia,1,Economic,3,Disbursements,2015,42639175,42639175
70,BIH,Bosnia and Herzegovina,2,Europe and Eurasia,2,Military,2,Obligations,2015,5142713,5142713
70,BIH,Bosnia and Herzegovina,2,Europe and Eurasia,2,Military,3,Disbursements,2015,5142713,5142713
72,BWA,Botswana,5,Sub-Saharan Africa,1,Economic,2,Obligations,2015,43244339,43244339
72,BWA,Botswana,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2015,51461760,51461760
72,BWA,Botswana,5,Sub-Saharan Africa,2,Military,2,Obligations,2015,615653,615653
72,BWA,Botswana,5,Sub-Saharan Africa,2,Military,3,Disbursements,2015,615653,615653
76,BRA,Brazil,6,Western Hemisphere,1,Economic,2,Obligations,2015,19377756,19377756
76,BRA,Brazil,6,Western Hemisphere,1,Economic,3,Disbursements,2015,19110645,19110645
76,BRA,Brazil,6,Western Hemisphere,2,Military,2,Obligations,2015,778731,778731
76,BRA,Brazil,6,Western Hemisphere,2,Military,3,Disbursements,2015,778731,778731
84,BLZ,Belize,6,Western Hemisphere,1,Economic,2,Obligations,2015,1608576,1608576
84,BLZ,Belize,6,Western Hemisphere,1,Economic,3,Disbursements,2015,1837129,1837129
84,BLZ,Belize,6,Western Hemisphere,2,Military,2,Obligations,2015,5712193,5712193
84,BLZ,Belize,6,Western Hemisphere,2,Military,3,Disbursements,2015,5712193,5712193
90,SLB,Solomon Islands,1,East Asia and Oceania,1,Economic,2,Obligations,2015,575000,575000
90,SLB,Solomon Islands,1,East Asia and Oceania,1,Economic,3,Disbursements,2015,596081,596081
90,SLB,Solomon Islands,1,East Asia and Oceania,2,Military,2,Obligations,2015,13000,13000
90,SLB,Solomon Islands,1,East Asia and Oceania,2,Military,3,Disbursements,2015,13000,13000
96,BRN,Brunei,1,East Asia and Oceania,1,Economic,2,Obligations,2015,94092,94092
96,BRN,Brunei,1,East Asia and Oceania,1,Economic,3,Disbursements,2015,94092,94092
96,BRN,Brunei,1,East Asia and Oceania,2,Military,2,Obligations,2015,5346,5346
96,BRN,Brunei,1,East Asia and Oceania,2,Military,3,Disbursements,2015,5346,5346
100,BGR,Bulgaria,2,Europe and Eurasia,1,Economic,2,Obligations,2015,6617089,6617089
100,BGR,Bulgaria,2,Europe and Eurasia,1,Economic,3,Disbursements,2015,8614815,8614815
100,BGR,Bulgaria,2,Europe and Eurasia,2,Military,2,Obligations,2015,9771097,9771097
100,BGR,Bulgaria,2,Europe and Eurasia,2,Military,3,Disbursements,2015,9771097,9771097
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,Economic,2,Obligations,2015,119205374,119205374
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,Economic,3,Disbursements,2015,111593470,111593470
108,BDI,Burundi,5,Sub-Saharan Africa,1,Economic,2,Obligations,2015,47987225,47987225
108,BDI,Burundi,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2015,48383364,48383364
108,BDI,Burundi,5,Sub-Saharan Africa,2,Military,2,Obligations,2015,615943,615943
108,BDI,Burundi,5,Sub-Saharan Africa,2,Military,3,Disbursements,2015,615943,615943
112,BLR,Belarus,2,Europe and Eurasia,1,Economic,2,Obligations,2015,46596935,46596935
112,BLR,Belarus,2,Europe and Eurasia,1,Economic,3,Disbursements,2015,17390445,17390445
116,KHM,Cambodia,1,East Asia and Oceania,1,Economic,2,Obligations,2015,81514660,81514660
116,KHM,Cambodia,1,East Asia and Oceania,1,Economic,3,Disbursements,2015,91597169,91597169
116,KHM,Cambodia,1,East Asia and Oceania,2,Military,2,Obligations,2015,4492220,4492220
116,KHM,Cambodia,1,East Asia and Oceania,2,Military,3,Disbursements,2015,1575724,1575724
120,CMR,Cameroon,5,Sub-Saharan Africa,1,Economic,2,Obligations,2015,103349978,103349978
120,CMR,Cameroon,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2015,57617656,57617656
120,CMR,Cameroon,5,Sub-Saharan Africa,2,Military,2,Obligations,2015,44097873,44097873
120,CMR,Cameroon,5,Sub-Saharan Africa,2,Military,3,Disbursements,2015,32467873,32467873
124,CAN,Canada,6,Western Hemisphere,1,Economic,2,Obligations,2015,11218882,11218882
124,CAN,Canada,6,Western Hemisphere,1,Economic,3,Disbursements,2015,47034682,47034682
124,CAN,Canada,6,Western Hemisphere,2,Military,2,Obligations,2015,28397,28397
124,CAN,Canada,6,Western Hemisphere,2,Military,3,Disbursements,2015,28397,28397
132,CPV,Cabo Verde,5,Sub-Saharan Africa,1,Economic,2,Obligations,2015,1512137,1512137
132,CPV,Cabo Verde,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2015,11303648,11303648
132,CPV,Cabo Verde,5,Sub-Saharan Africa,2,Military,2,Obligations,2015,2010000,2010000
132,CPV,Cabo Verde,5,Sub-Saharan Africa,2,Military,3,Disbursements,2015,2010000,2010000
140,CAF,Central African Republic,5,Sub-Saharan Africa,1,Economic,2,Obligations,2015,83580684,83580684
140,CAF,Central African Republic,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2015,69877823,69877823
144,LKA,Sri Lanka,4,South and Central Asia,1,Economic,2,Obligations,2015,32096003,32096003
144,LKA,Sri Lanka,4,South and Central Asia,1,Economic,3,Disbursements,2015,32631782,32631782
144,LKA,Sri Lanka,4,South and Central Asia,2,Military,2,Obligations,2015,782913,782913
144,LKA,Sri Lanka,4,South and Central Asia,2,Military,3,Disbursements,2015,782913,782913
148,TCD,Chad,5,Sub-Saharan Africa,1,Economic,2,Obligations,2015,99457951,99457951
148,TCD,Chad,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2015,68253115,68253115
148,TCD,Chad,5,Sub-Saharan Africa,2,Military,2,Obligations,2015,9276372,9276372
148,TCD,Chad,5,Sub-Saharan Africa,2,Military,3,Disbursements,2015,9276372,9276372
152,CHL,Chile,6,Western Hemisphere,1,Economic,2,Obligations,2015,2717928,2717928
152,CHL,Chile,6,Western Hemisphere,1,Economic,3,Disbursements,2015,2221418,2221418
152,CHL,Chile,6,Western Hemisphere,2,Military,2,Obligations,2015,803724,803724
152,CHL,Chile,6,Western Hemisphere,2,Military,3,Disbursements,2015,803724,803724
156,CHN,China (P.R.C.),1,East Asia and Oceania,1,Economic,2,Obligations,2015,43639166,43639166
156,CHN,China (P.R.C.),1,East Asia and Oceania,1,Economic,3,Disbursements,2015,36793916,36793916
156,CHN,China (P.R.C.),1,East Asia and Oceania,2,Military,2,Obligations,2015,3492094,3492094
